id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
UgyUCWtf-B16RF8N7UN4AaABAg	0	1	2022-02-08 19:17:08	Emilio Sierra	JORGE CALIX TIENE QUE ESTAR EN LA CÁRCEL . ESTÁ VENDIDO AL CRIMEN ORGANIZADO .	UCBkauSv3DMGlOXA8bCttx_A	http://www.youtube.com/channel/UCBkauSv3DMGlOXA8bCttx_A	0		
Ugxmdek-MALWIe8L-DR4AaABAg	0	4	2022-02-08 16:55:25	X Carlos 777	Viva Honduras 🇭🇳💙	UCf06k8vCu3o482ZK47g-P2g	http://www.youtube.com/channel/UCf06k8vCu3o482ZK47g-P2g	0		
Ugx1EM9NP7_d6LgUjTt4AaABAg	0	2	2022-02-08 15:44:53	Jose Ardo	Que relajo de ñangaras han empezado mal	UC4j6TifNXbPz8ANjedA8KrA	http://www.youtube.com/channel/UC4j6TifNXbPz8ANjedA8KrA	0		
Ugw8m_N5MziEyMJSuHF4AaABAg	0	0	2022-02-08 15:39:02	oscar andres melgar dubon	Este grupo siempre fue parte de los grupos oscuros del poder, solo estaban esperando el momento para cumplir con el papel encomendado por la dictadura, traidores eso serán para el pueblo siempre	UCoCKtORgyuxyNwQiafQ5vOA	http://www.youtube.com/channel/UCoCKtORgyuxyNwQiafQ5vOA	0		
Ugx2JSNf0icUr5EZwvt4AaABAg	0	0	2022-02-08 14:58:08	Eduardo 	Nada va a cambiar lo único que paso es que ahora le toca robar a los liberales, necesitamos a alguien como Nayib Bukele una persona joven. Lo que están ahorita en el poder son de la generación pasada y sus ideologías son diferente con la de esta generación.	UCVEcm7HeGsrydqB9v0gE2uQ	http://www.youtube.com/channel/UCVEcm7HeGsrydqB9v0gE2uQ	0		
Ugwr32AR9Z3d_21avg54AaABAg	0	1	2022-02-08 12:49:30	Juan Manzanares	Bueno ya esta soventado lo del congreso pero esos traidores no los quemos en nuestros departamentos <br>Que se vayan a reuniones al infierno	UCv5sYVqgwv5YjImSST6r8gA	http://www.youtube.com/channel/UCv5sYVqgwv5YjImSST6r8gA	0		
Ugyg86ksv2UodThZiWN4AaABAg	0	4	2022-02-08 12:17:24	Eduardo Santos	Aunque parecia imposible... a los 17 algo los hizo cambiar de parecer. Que bien.	UCyYh1y4ByBR1X60pdFP9BQg	http://www.youtube.com/channel/UCyYh1y4ByBR1X60pdFP9BQg	0		
Ugw2FH1T2piDbaPcquN4AaABAg	0	0	2022-02-08 10:57:09	Milton Martínez	Jorge calix un infiltrado de narco gobierno de Juan robando	UCwi0_I0plqtb3vjdxyz7IOQ	http://www.youtube.com/channel/UCwi0_I0plqtb3vjdxyz7IOQ	0		
UgyIQuPOQinpUqTX2EZ4AaABAg	0	0	2022-02-08 07:55:00	Jes Lee	HONDUZUELA, donde el voto de los diputados no valen nada ante estos regímenes populistas. <br>Donde solo unos pocos mandan y ordenan.	UCzTcN2tWZ7cL87UoWlH0wUw	http://www.youtube.com/channel/UCzTcN2tWZ7cL87UoWlH0wUw	0		
UgzpXD5xbA10IcAt4054AaABAg	0	1	2022-02-08 07:26:28	Saul Agurcia	El presidente de honduras es xiomara castro o es maniel zelaya Rosales? El presidente es el que se dirige a la macion no la primera dama. El señor Maniel Zelaya Rosales no es el presidente elejido por el pueblo Hondureño el solo es la primera dama de honduras su esposa ueba las riendas del pais u el debe dejarla gobernar en pocas palabras eya yeba los pamtalones en homduras ahorita y manuel Rosales yeba los Fustanes .	UClEDDcbpsPDsreJ4uCnxWhw	http://www.youtube.com/channel/UClEDDcbpsPDsreJ4uCnxWhw	0		
