id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
UgypEmTP-l2RoWUjx5R4AaABAg	0	0	2022-02-07 23:01:45	Jorge Rivera	Jorge mel,. Porque llegaron hasta este momento, se imaginan si hubiesen llegado en armonía , xq la ropa sucia se lavan en casa .Felicidades a Jorge Calix , y a mel le faltó cabildeo los 50 diputados ,pero nunca es tarde bienvenido , a trabajar el pueblo y no perder la humildad, y digamele a Luis Redondo q no se enpalague de poder q son 4 años com ese monton de gorilas ,este es un gobierno del pueblo	UCqP3ejdc4RD7STIUSWFwvwQ	http://www.youtube.com/channel/UCqP3ejdc4RD7STIUSWFwvwQ	0		
Ugw_J_f67s5hAQTjrox4AaABAg	0	3	2022-02-07 23:01:45	hember Espinoza	PERO DENTRO D 4 AÑOS RECORDARA A CALIX POR SU FLOJERA	UCQwjWdr0epaxF937vl03Lug	http://www.youtube.com/channel/UCQwjWdr0epaxF937vl03Lug	0		
Ugxr20Dh0uMeoq4hBYN4AaABAg	1	1	2022-02-07 22:59:26	Oscar Martinez	Gran paso y felicidades Calix está bien lo que isistes y si sigues así un día serás candidato ala presidencia	UCjPDVCpbf9q-ljLHhR65kCw	http://www.youtube.com/channel/UCjPDVCpbf9q-ljLHhR65kCw	0		
Ugxr20Dh0uMeoq4hBYN4AaABAg.9Y9uKohq5lg9YA4NTB5gd3		3	2022-02-08 00:35:55	Soto H.	No seamos tan ignorantes por Dioooss	UCeca6vJ4wgBZO4H7tAeiYyQ	http://www.youtube.com/channel/UCeca6vJ4wgBZO4H7tAeiYyQ	1	Ugxr20Dh0uMeoq4hBYN4AaABAg	Oscar Martinez
Ugxs-P8jwBVTCNpGuvx4AaABAg	0	0	2022-02-07 22:58:27	036hugo	AYYYYYYY Se acabo la telenovela? Ya se acabo la emoción. Ahora que? aburrirse escuchando nada mas las burradas de Mel y Xiomara.?	UCi8-KcpUF5GPVttNdUfgIAA	http://www.youtube.com/channel/UCi8-KcpUF5GPVttNdUfgIAA	0		
UgzZfRlNFdPQzmxd_LZ4AaABAg	0	9	2022-02-07 22:53:38	negrito ojos claros justicia para honduras	Por favor por que piedad para ese perro si no lo penso antes estoy a. Bomba de que estos agan y luego perdon y todavia los premien	UCO2dEr5TVV6M5oOD2c8XQ7Q	http://www.youtube.com/channel/UCO2dEr5TVV6M5oOD2c8XQ7Q	0		
UgxNTWhz8S3KvtudHYB4AaABAg	0	2	2022-02-07 22:36:06	Elias Bueso	Se arrepintió el corrupto sabe que el partido que govierna es el que lo puede facorecer	UC04_0KoT7RiwtvVu_fcWj_Q	http://www.youtube.com/channel/UC04_0KoT7RiwtvVu_fcWj_Q	0		
UgwnhQWe2PpySHxlc_Z4AaABAg	8	4	2022-02-07 22:34:58	Orlando Bolanos	No creo que este sea el gobierno qué pueda combatir la corrupción si ya está mostrando signos de debilidad para combatir la corrupción	UCeLLDKKZkWCtFgMzM-T1bHQ	http://www.youtube.com/channel/UCeLLDKKZkWCtFgMzM-T1bHQ	0		
UgwnhQWe2PpySHxlc_Z4AaABAg.9Y9rXeeZAlc9YAMRs4kZse		1	2022-02-08 03:13:48	Aguirre	@Orlando Bolanos Totalmente de acuerdo. La educación es la clave, y como dije, aplica en cualquier sector, uno de ellos la educación. Pertenecí a una institución militar en nuestro país, y en una materia la persona a cargo de la clase dictaba las respuestas en voz alta solo para llenar el examen. Deduzca usted, entonces de acuerdo con usted. Espero el gobierno actual ponga mano firme en este sector de la educación y no sea solo "Regresar pronto a clases", sino mejorar el sistema educativo.	UCA2eEQd9Vvmr_iHVFEOZvkg	http://www.youtube.com/channel/UCA2eEQd9Vvmr_iHVFEOZvkg	1	UgwnhQWe2PpySHxlc_Z4AaABAg	Orlando Bolanos
UgwnhQWe2PpySHxlc_Z4AaABAg.9Y9rXeeZAlc9YAL_VhJ7GB		0	2022-02-08 03:06:14	Orlando Bolanos	@Aguirre yo creo que el mejor proyecto sería educar a nuestros pueblos para que entiendan como hablan los políticos y de qué hablan los políticos por qué sus discursos presidenciales están acostumbrados a utilizar versos catedráticos que él pueblo no los conoce por falta de estudios 🎙 académicos si educamos a nuestros pueblos pueda qué desaparezca la corrupción dentro de los gobiernos	UCeLLDKKZkWCtFgMzM-T1bHQ	http://www.youtube.com/channel/UCeLLDKKZkWCtFgMzM-T1bHQ	1	UgwnhQWe2PpySHxlc_Z4AaABAg	Orlando Bolanos
UgwnhQWe2PpySHxlc_Z4AaABAg.9Y9rXeeZAlc9YAI30ITAxL		1	2022-02-08 02:35:27	G. Flores (E611032)	@Orlando Bolanos Tu opinión es bonita y muy superficial. Sin deseos democráticos.	UCYT63T0WcZf80--VhEF4Glg	http://www.youtube.com/channel/UCYT63T0WcZf80--VhEF4Glg	1	UgwnhQWe2PpySHxlc_Z4AaABAg	Orlando Bolanos
UgwnhQWe2PpySHxlc_Z4AaABAg.9Y9rXeeZAlc9YAHHnuk0Ui		1	2022-02-08 02:28:44	Orlando Bolanos	@G. Flores (E611032) mi opinión no es ni de izquierda ni de derecha sino de un gobierno que tenga dignidad y carácter y que sepa respetar la dignidad del pueblo hondureño lo que estos señores hicieron fue un complot en contra de la palabra de nuestra presidenta xiomara castro de zelaya y estoy consiente del gobierno corruptos de los cachurecos y ahora más que nunca necesitamos un gobierno que tenga dignidad y sepa respetar al pueblo hondureño	UCeLLDKKZkWCtFgMzM-T1bHQ	http://www.youtube.com/channel/UCeLLDKKZkWCtFgMzM-T1bHQ	1	UgwnhQWe2PpySHxlc_Z4AaABAg	Orlando Bolanos
UgwnhQWe2PpySHxlc_Z4AaABAg.9Y9rXeeZAlc9YAGEsM2WiZ		0	2022-02-08 02:19:36	Aguirre	@Orlando Bolanos Usted lo ha dicho. Hay personas con una gran visión, con experiencia, conocimiento y un gran deseo de ver un país diferente, pero recordemos que un proyecto de gobierno requiere un gran equipo de trabajo y no todos cuentan con la misma visión, ética y profesionalismo para poder desempeñarse, permitiendo esto que la corrupción exista y sea el mal que mas afecta a un país, aplicado a todos los sectores.	UCA2eEQd9Vvmr_iHVFEOZvkg	http://www.youtube.com/channel/UCA2eEQd9Vvmr_iHVFEOZvkg	1	UgwnhQWe2PpySHxlc_Z4AaABAg	Orlando Bolanos
UgwnhQWe2PpySHxlc_Z4AaABAg.9Y9rXeeZAlc9YAF7Vd4ONK		0	2022-02-08 02:09:51	Orlando Bolanos	@Aguirre entonces la corrupción es como un cáncer ♋ qué nunca desaparecerá del sistema político porqué los discursos presidenciales ya vienen bañados de 👉 corrupción entonces jamás ❌ habrán gobiernos honestos entonces los pueblos qué viven de las esperanzas de los políticos entonces corre el riesgo de morirse de hambre qué ideologías de los políticos desonestos	UCeLLDKKZkWCtFgMzM-T1bHQ	http://www.youtube.com/channel/UCeLLDKKZkWCtFgMzM-T1bHQ	1	UgwnhQWe2PpySHxlc_Z4AaABAg	Orlando Bolanos
UgwnhQWe2PpySHxlc_Z4AaABAg.9Y9rXeeZAlc9YA25tdPPsi		0	2022-02-08 00:16:02	Aguirre	Por supuesto. Ningún gobierno de cualquier tipo de ideología estará libre de corrupción. Debemos entender que la "Lucha contra la corrupción" es parte de un discurso presidencial, sin embargo, en baja o gran escala siempre estará.	UCA2eEQd9Vvmr_iHVFEOZvkg	http://www.youtube.com/channel/UCA2eEQd9Vvmr_iHVFEOZvkg	1	UgwnhQWe2PpySHxlc_Z4AaABAg	Orlando Bolanos
UgwnhQWe2PpySHxlc_Z4AaABAg.9Y9rXeeZAlc9YA1t9oVfvt		0	2022-02-08 00:14:10	G. Flores (E611032)	¿Y prefieres a la basura cachureca? Ya sabemos que LIBRE o el partido de Salvador no son perfectos, que tienen fallas, desde que hablan de golpe de Estado pero sin reconocer las estupideces de Mel ya sabemos como son. Aún así no se compara a los delincuentes cachurecos.	UCYT63T0WcZf80--VhEF4Glg	http://www.youtube.com/channel/UCYT63T0WcZf80--VhEF4Glg	1	UgwnhQWe2PpySHxlc_Z4AaABAg	Orlando Bolanos
Ugw0CfMSRxrhpGZuS0V4AaABAg	0	1	2022-02-07 22:28:41	Elias Bueso	Ya se unieron los coruptos	UC04_0KoT7RiwtvVu_fcWj_Q	http://www.youtube.com/channel/UC04_0KoT7RiwtvVu_fcWj_Q	0		
UgwOSrfHg5Knvyu3Pb94AaABAg	0	1	2022-02-07 22:16:38	Citizen Action TV	Por el bienestar del pueblo hondureño precisa era arrivar a un acurdo político decara a la búsqueda de la solución de la crisis en el CN, y sobre todo para garantizar la refundación plena de Honduras, y para garantizar la gobernabilidad y el estado de derecho... saludamos ese acuerdo histórico 👍.	UCCRoN_YcD8oA1Gpf0Jnab9w	http://www.youtube.com/channel/UCCRoN_YcD8oA1Gpf0Jnab9w	0		
